index,date,sha,short_sha,author,subject,top_dirs,files_changed,insertions,deletions,patch_equivalent_in_origin,same_subject_in_origin,draft_recommendation,draft_rationale,draft_tag,commit_url,final_recommendation,final_rationale,final_tag,new_recommendation,new_wave,new_reason
277,2026-03-16,5dfdc1d81dceea5fceb01d841a9f4bcb9e5e41d3,5dfdc1d81d,Charles Bochet,refactor: consolidate database query timeout config variables (#18670),packages/twenty-server (2),2,1,12,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/5dfdc1d81dceea5fceb01d841a9f4bcb9e5e41d3,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
278,2026-03-16,cb4efb1d0ed2d91526dc4d01c6baf66106181161,cb4efb1d0e,Assad Robles,fix: respect standard object rename across all locales (Closes #18650) (#18652),packages/twenty-server (2),2,3,9,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/cb4efb1d0ed2d91526dc4d01c6baf66106181161,yes,core product bug fix,core_fix,yes,3,frontend_fix
279,2026-03-16,93bd4960e3d806add5515abb13c789765082d4a5,93bd4960e3,Baptiste Devessier,Fix styles side column (#18632),packages/twenty-front (3),3,104,92,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/93bd4960e3d806add5515abb13c789765082d4a5,no,side-column styling,cosmetic,yes,7,cosmetic
280,2026-03-16,b6b96be60322a6d5ef02936cd7171076ebd46a13,b6b96be603,Weiko,Fix custom object view fields creation (#18629),packages/twenty-server (9),9,342,4079,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/b6b96be60322a6d5ef02936cd7171076ebd46a13,yes,core product bug fix,core_fix,yes,3,frontend_fix
281,2026-03-16,13ff7af29775ea0544c21d848fcda6c3e7216b75,13ff7af297,Thomas des Francs,Update sidebar section toggle to match Figma chevron (#18631),packages/twenty-front (1),1,14,7,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/13ff7af29775ea0544c21d848fcda6c3e7216b75,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
282,2026-03-16,c4e55d08ff0ee0aa30a4697f9e7518e4b0c67ab4,c4e55d08ff,Félix Malfait,fix: allow identical singular and plural labels for objects (#18678),"packages/twenty-front (10), packages/twenty-server (9), packages/twenty-shared (4)",23,204,1572,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/c4e55d08ff0ee0aa30a4697f9e7518e4b0c67ab4,yes,core product bug fix,core_fix,yes,3,frontend_fix
283,2026-03-16,087ee19807acfe6903fa4a2d9127a3ec6a42b609,087ee19807,github-actions[bot],i18n - translations (#18683),"packages/twenty-front (62), packages/twenty-server (62)",124,62,367,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/087ee19807acfe6903fa4a2d9127a3ec6a42b609,no,translations only,translations,no,,translations
284,2026-03-16,a121d00dddcc3a60ce1eadbe5a365ee6972f60ff,a121d00ddd,Charles Bochet,feat: add color property to ObjectMetadata for object icon customization (#18672),"packages/twenty-front (56), packages/twenty-server (50), packages/twenty-sdk (7), packages/twenty-apps (6)",123,1168,734,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/a121d00dddcc3a60ce1eadbe5a365ee6972f60ff,no,"new feature, not core fix",feature,yes,6,feature
285,2026-03-17,48285be1643ed4989fa4402d43d31f30348a3d57,48285be164,github-actions[bot],i18n - translations (#18686),"packages/twenty-server (62), packages/twenty-front (31)",93,810,902,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/48285be1643ed4989fa4402d43d31f30348a3d57,no,translations only,translations,no,,translations
286,2026-03-17,1bb642d7cd6bd422f14a36a97e798ef697c64f66,1bb642d7cd,Charles Bochet,"refactor: remove ProcessedNavigationMenuItem, derive display fields at point of use (#18687)",packages/twenty-front (55),55,1188,1227,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/1bb642d7cd6bd422f14a36a97e798ef697c64f66,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
287,2026-03-17,1735c7527cb49349fb98d61f18926f8ef3c2c02e,1735c7527c,neo773,fix 2FA UI layout (#18688),packages/twenty-front (1),1,5,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/1735c7527cb49349fb98d61f18926f8ef3c2c02e,no,2FA layout polish,cosmetic,yes,7,cosmetic
288,2026-03-17,1be87eb97b31140f7c40dea9505ab454e08a57eb,1be87eb97b,Charles Bochet,chore: frontend dead code removal and naming cleanup (#18690),packages/twenty-front (102),102,185,455,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/1be87eb97b31140f7c40dea9505ab454e08a57eb,no,dead code cleanup,refactor,yes,8,code_refactor
289,2026-03-17,f1dfcfd1635fddee0fa326784582c100cada4d2d,f1dfcfd163,Charles Bochet,refactor(twenty-front): reorganize NavigationMenuItem module into common/display/edit subfolders (#18691),packages/twenty-front (251),251,1361,1194,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/f1dfcfd1635fddee0fa326784582c100cada4d2d,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
290,2026-03-17,770a6855566ca7d0f181e0505f7665931200764f,770a685556,github-actions[bot],i18n - translations (#18696),packages/twenty-front (31),31,2550,2550,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/770a6855566ca7d0f181e0505f7665931200764f,no,translations only,translations,no,,translations
291,2026-03-17,111debc1cea2945af643d9160548af942d4bbea2,111debc1ce,github-actions[bot],i18n - docs translations (#18692),packages/twenty-docs (1),1,3,3,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/111debc1cea2945af643d9160548af942d4bbea2,no,translations only,translations,no,,translations
292,2026-03-17,731e297147cd7d3c3bfce29caf08a9d6483bece5,731e297147,martmull,Twenty sdk cli oauth (#18638),"packages/twenty-sdk (67), packages/twenty-server (13), packages/twenty-apps (9), packages/create-twenty-app (5)",96,3156,2418,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/731e297147cd7d3c3bfce29caf08a9d6483bece5,no,SDK CLI auth feature,platform,no,,sdk_platform
293,2026-03-17,05a81c82a99891863b419f8734a98f718f04120e,05a81c82a9,Raphaël Bosi,Add hotkeys to command menu items (#18682),"packages/twenty-server (14), packages/twenty-front (7), packages/twenty-sdk (3), packages/twenty-ui (1)",25,159,22,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/05a81c82a99891863b419f8734a98f718f04120e,no,"new feature, not core fix",feature,yes,6,feature
294,2026-03-17,320417506586d28c138a34b992b3698eb2c6de84,3204175065,Arun,[FIx]: using the dynamic {objectLabelPlural} instead of hardcoded name (#18700),packages/twenty-server (28),28,28,28,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/320417506586d28c138a34b992b3698eb2c6de84,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
295,2026-03-17,f38d72a4c24825ccb92fe070b9bfac4256176f53,f38d72a4c2,Thomas Trompette,Setup local instance on app creation (#18184),"packages/create-twenty-app (3), .github (1)",4,268,11,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/f38d72a4c24825ccb92fe070b9bfac4256176f53,no,SDK/app-platform only,platform,no,,sdk_platform
296,2026-03-17,ab881350b29a491dd7178791370c66cc14f2dba7,ab881350b2,nitin,refactor: unify layout customization mode (record pages + navigation) (#18640),"packages/twenty-front (95), packages/twenty-server (3), packages/twenty-sdk (2), packages/twenty-ui (2)",102,2180,742,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/ab881350b29a491dd7178791370c66cc14f2dba7,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
297,2026-03-17,bee474afdf312a25685426ce939247a3b9c359c8,bee474afdf,github-actions[bot],i18n - translations (#18703),packages/twenty-front (62),62,302,392,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/bee474afdf312a25685426ce939247a3b9c359c8,no,translations only,translations,no,,translations
298,2026-03-17,abdab2fb7eb48f5907165f97ed74867f760d42f3,abdab2fb7e,Raphaël Bosi,[Command menu items] Create engine commands (#18681),"packages/twenty-front (76), packages/twenty-sdk (5), packages/twenty-shared (2)",83,2594,132,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/abdab2fb7eb48f5907165f97ed74867f760d42f3,no,not clearly worth cherry-picking,default_no,yes,6,improvement
299,2026-03-17,5a51764b8e48dc9b80e3f02aaece5c9fc4ecd523,5a51764b8e,github-actions[bot],i18n - translations (#18704),packages/twenty-front (31),31,600,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/5a51764b8e48dc9b80e3f02aaece5c9fc4ecd523,no,translations only,translations,no,,translations
300,2026-03-17,9f7c29bce8955b4ff5ccd160cacf6150d0f523d4,9f7c29bce8,Charles Bochet,refactor(twenty-front): unify Favorites and Workspace navigation menu item code (#18697),packages/twenty-front (77),77,1994,2254,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/9f7c29bce8955b4ff5ccd160cacf6150d0f523d4,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
301,2026-03-17,e62dfae74128f0168d551a634df1d590fd0b0809,e62dfae741,github-actions[bot],i18n - translations (#18709),packages/twenty-front (62),62,604,514,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/e62dfae74128f0168d551a634df1d590fd0b0809,no,translations only,translations,no,,translations
302,2026-03-17,994215e0dca512b57b2c6e109a6b485b48d9b1f2,994215e0dc,Thomas Trompette,Update store on data model mutation (#18684),"packages/twenty-front (23), packages/twenty-server (9), packages/twenty-sdk (3)",35,1395,921,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/994215e0dca512b57b2c6e109a6b485b48d9b1f2,no,not clearly worth cherry-picking,default_no,yes,6,improvement
303,2026-03-17,058414fae5554bdeb777c1f038a16aa3c47fe298,058414fae5,Charles Bochet,Upgrade Ink to v6 and pause TUI on idle/error (#18705),"packages/twenty-sdk (7), packages/create-twenty-app (1), yarn.lock (1)",9,275,170,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/058414fae5554bdeb777c1f038a16aa3c47fe298,no,SDK/app-platform only,platform,no,,sdk_platform
304,2026-03-17,a82739cdb1987f0e4db184d2430f72846f660ee6,a82739cdb1,Charles Bochet,feat: optimistic metadata store updates for navigation menu items (#18710),"packages/twenty-front (15), packages/twenty-server (9), packages/twenty-sdk (3)",27,1495,1415,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/a82739cdb1987f0e4db184d2430f72846f660ee6,no,"new feature, not core fix",feature,yes,6,feature
305,2026-03-17,2d4f6f8f6f822b24e4245bbd80150e1aa16ec372,2d4f6f8f6f,Charles Bochet,fix: make 1.19 upgrade commands resilient to pre-existing data (#18716),packages/twenty-server (2),2,103,28,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/2d4f6f8f6f822b24e4245bbd80150e1aa16ec372,no,migration/framework churn,migration,no,,migration
306,2026-03-18,fb5b68f1d8eb6f82ba3c58a5950d4b99f821b927,fb5b68f1d8,neo773,Skip threads with no participants in timeline formatting (#18725),packages/twenty-server (1),1,21,18,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/fb5b68f1d8eb6f82ba3c58a5950d4b99f821b927,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
307,2026-03-18,0ae62898a39ddeec0d4dafb4cb05861ff56ff3fa,0ae62898a3,Charles Bochet,fix: restructure navigationMenuItem type migration for safe upgrade path (#18722),packages/twenty-server (7),7,195,18,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/0ae62898a39ddeec0d4dafb4cb05861ff56ff3fa,yes,core product bug fix,core_fix,yes,2,backend_fix
308,2026-03-18,a74edbf7153c02ac35560163519eeba60c2f96ed,a74edbf715,Charles Bochet,fix: route object color through standardOverrides for standard objects (#18717),"packages/twenty-server (8), packages/twenty-front (1)",9,227,26,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/a74edbf7153c02ac35560163519eeba60c2f96ed,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
309,2026-03-18,a8c445a1c28e0f70ed799555b4ea35f86386971d,a8c445a1c2,neo773,Treat Microsoft Graph 400 with empty body as transient error (#18726),packages/twenty-server (1),1,9,0,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/a8c445a1c28e0f70ed799555b4ea35f86386971d,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
310,2026-03-18,b1a7c5c4d6b5493f7167d6f39ca271feafc3b2c0,b1a7c5c4d6,neo773,Fix null connectedAccount crash in blocklist message deletion job (#18723),packages/twenty-server (1),1,3,2,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/b1a7c5c4d6b5493f7167d6f39ca271feafc3b2c0,yes,security or auth hardening,security,yes,1,security
311,2026-03-18,13a357ab9f07fa032e6cd2fbfb561103162138d8,13a357ab9f,martmull,Publish new version (#18727),"packages/create-twenty-app (1), packages/twenty-sdk (1)",2,2,2,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/13a357ab9f07fa032e6cd2fbfb561103162138d8,no,SDK/app-platform only,platform,no,,sdk_platform
312,2026-03-18,928194cee48fca1b8713ce35af9c3ab1536d81db,928194cee4,neo773,fix Draft Email stuck Callout (#18719),packages/twenty-front (1),1,4,3,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/928194cee48fca1b8713ce35af9c3ab1536d81db,yes,core product bug fix,core_fix,yes,3,frontend_fix
313,2026-03-18,dedcf4e9b91692836f3da541a4af659699396381,dedcf4e9b9,Raphaël Bosi,Support template variables in command menu item labels (#18707),"packages/twenty-front (14), packages/twenty-shared (9), packages/twenty-server (2)",25,673,236,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/dedcf4e9b91692836f3da541a4af659699396381,no,command-menu feature,feature,yes,6,feature
314,2026-03-18,87efaf2ff8624d30557816600bca16870e4f4f40,87efaf2ff8,neo773,workspace:export command (#18695),packages/twenty-server (11),11,697,0,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/87efaf2ff8624d30557816600bca16870e4f4f40,no,export command feature,feature,yes,6,feature
315,2026-03-18,58336fb70f69335974164fb55957ce72e00dcfec,58336fb70f,Charles Bochet,fix: navigation menu item type backfill and frontend loading (#18730),"packages/twenty-server (4), packages/twenty-front (1)",5,41,10,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/58336fb70f69335974164fb55957ce72e00dcfec,no,migration/framework churn,migration,no,,migration
316,2026-03-18,c7e89a18f072a922ef88974c893367455518511c,c7e89a18f0,Abdul Rahman,Migrate permission flag to syncable entity (#18567),"packages/twenty-server (64), packages/twenty-front (2), packages/twenty-sdk (2), packages/twenty-shared (1)",69,1814,156,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/c7e89a18f072a922ef88974c893367455518511c,no,not clearly worth cherry-picking,default_no,yes,6,improvement
317,2026-03-18,c676e46a1d4acfb19ffe430295faf2fd359c9c0d,c676e46a1d,github-actions[bot],i18n - translations (#18736),"packages/twenty-front (62), packages/twenty-server (62)",124,2444,124,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/c676e46a1d4acfb19ffe430295faf2fd359c9c0d,no,translations only,translations,no,,translations
318,2026-03-18,b6c62b38123006525bc8918ae2a863eb550b1901,b6c62b3812,Félix Malfait,fix(auth): use dynamic SSE headers and add token renewal retry logic (#18706),packages/twenty-front (5),5,81,42,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/b6c62b38123006525bc8918ae2a863eb550b1901,yes,auth token renewal fix,security,yes,1,security
319,2026-03-18,eb51f8e6da72d0cf02caa28e48d1f6c8be8bdfe8,eb51f8e6da,Raphaël Bosi,Remove front component and command menu item old seeds (#18737),packages/twenty-server (4),4,0,197,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/eb51f8e6da72d0cf02caa28e48d1f6c8be8bdfe8,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
320,2026-03-18,f2fa958f200671f36602a423e7e673724a159fbe,f2fa958f20,Raphaël Bosi,Add progress tracking to command menu items (#18732),"packages/twenty-front (17), packages/twenty-sdk (6)",23,348,110,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/f2fa958f200671f36602a423e7e673724a159fbe,no,"new feature, not core fix",feature,yes,6,feature
321,2026-03-18,fe4512f80ca152c6c12f79a6bef365164d26c917,fe4512f80c,Baptiste Devessier,Add record page layout tabs editing (#18702),"packages/twenty-front (65), packages/twenty-server (8), packages/twenty-sdk (3), packages/twenty-shared (1)",77,1153,662,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/fe4512f80ca152c6c12f79a6bef365164d26c917,no,"new feature, not core fix",feature,yes,6,feature
322,2026-03-18,c6f11d8adbc5ae75af0c52515a7a87387e8412e4,c6f11d8adb,Félix Malfait,fix: migrate driver modules to DriverFactoryBase lazy-loading pattern (#18731),"packages/twenty-server (32), packages/twenty-front (12), packages/twenty-sdk (3), packages/twenty-docker (2)",49,420,769,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/c6f11d8adbc5ae75af0c52515a7a87387e8412e4,no,driver refactor,refactor,yes,8,code_refactor
323,2026-03-18,91d6a69bf8e8573e6582bba25e0f3d0e3d1d351c,91d6a69bf8,github-actions[bot],i18n - translations (#18738),packages/twenty-front (62),62,361,211,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/91d6a69bf8e8573e6582bba25e0f3d0e3d1d351c,no,translations only,translations,no,,translations
